job_title,company_name,location,city,experience,salary,skills,job_description,job_domain,job_type,date_posted,source_portal,experience_years,salary_annual_inr
SAP Intern,SmartSys Vadodara,"Vadodara, Gujarat, India (Hybrid)",Vadodara,Fresher / 0-1 years,"₹10,500/month (Stipend)","Salesforce Basics, CRM Concepts","Join our startup as SAP Intern and learn Salesforce Basics, CRM Concepts from industry experts in Vadodara. Friendly culture, mentorship, hands-on experience.",ERP / Enterprise Systems,Internship,2026-02-10,Internshala,0.0,
Salesforce Intern,Vadodara IT Solutions,"Vadodara, Gujarat, India (Work From Home)",Vadodara,Fresher / 0-1 years,"₹8,000/month","SAP Basics, ERP Concepts, Excel","Exciting 6 Months internship at our Vadodara office! Learn SAP Basics, ERP Concepts, Excel on real projects. PPO for outstanding performers.",ERP / Enterprise Systems,Part-time,2026-01-31,Internshala,0.0,
Embedded Systems Intern,TechOps India,"Vadodara, Gujarat, India (Work From Office)",Vadodara,Fresher / 0-1 years,"₹7,500/month","Arduino, C, Electronics Basics","We are looking for a passionate Embedded Systems Intern in Vadodara. Great opportunity for students to gain hands-on experience with Arduino, C, Electronics Basics. Certificate provided.",Embedded Systems / IoT,Part-time,2026-02-02,Internshala,0.0,
Software Development Intern,TechOps India,"Vadodara, Gujarat, India (Work From Home)",Vadodara,Fresher / 0-1 years,Unpaid / Certificate Only,"C++, DSA, OOP, Linux","Join our startup as Software Development Intern and learn C++, DSA, OOP from industry experts in Vadodara. Friendly culture, mentorship, hands-on experience.",Software Development,Internship,2026-03-16,Internshala,0.0,
SAP Intern,SystemWise IT,"Vadodara, Gujarat, India (Work From Home)",Vadodara,Fresher / 0-1 years,"₹10,000/month (Stipend)","Salesforce Basics, CRM Concepts","Apply for SAP Intern at our Vadodara company! Work on projects using Salesforce Basics, CRM Concepts. Duration: 6 Months. Stipend provided.",ERP / Enterprise Systems,Internship,2026-03-11,Internshala,0.0,
C++ Developer Intern,TechOps India,"Vadodara, Gujarat, India (Work From Office)",Vadodara,1-3 years,"₹38,000/month","Java, OOP, Data Structures, MySQL","We are looking for a passionate C++ Developer Intern in Vadodara. Great opportunity for students to gain hands-on experience with Java, OOP, Data Structures. Certificate provided.",Software Development,Full-time,2026-03-07,Internshala,1.0,
Automation Testing Intern,SystemWise IT,"Vadodara, Gujarat, India (Hybrid)",Vadodara,Fresher / 0-1 years,"₹5,500/month (Stipend)","Selenium, Java, TestNG, JUnit","We are looking for a passionate Automation Testing Intern in Vadodara. Great opportunity for students to gain hands-on experience with Selenium, Java, TestNG. Certificate provided.",QA / Software Testing,Internship,2026-03-15,Internshala,0.0,
Database Intern,Vadodara IT Solutions,"Vadodara, Gujarat, India (Hybrid)",Vadodara,Fresher / 0-1 years,"₹19,500/month (Stipend)","Python, Pandas, PostgreSQL","Exciting 6 Months internship at our Vadodara office! Learn Python, Pandas, PostgreSQL on real projects. PPO for outstanding performers.",Data Engineering,Internship,2026-03-02,Internshala,0.0,
Oracle ERP Trainee,Vadodara IT Solutions,"Vadodara, Gujarat, India (Work From Home)",Vadodara,Fresher / 0-1 years,"₹3,000/month (Stipend)","SAP Basics, ERP Concepts, Excel","We are looking for a passionate Oracle ERP Trainee in Vadodara. Great opportunity for students to gain hands-on experience with SAP Basics, ERP Concepts, Excel. Certificate provided.",ERP / Enterprise Systems,Internship,2026-03-03,Internshala,0.0,
Hardware & Software Intern,CoreLogic Technologies,"Vadodara, Gujarat, India (Hybrid)",Vadodara,1-3 years,"₹24,000/month","Arduino, C, Electronics Basics","We are looking for a passionate Hardware & Software Intern in Vadodara. Great opportunity for students to gain hands-on experience with Arduino, C, Electronics Basics. Certificate provided.",Embedded Systems / IoT,Full-time,2026-03-01,Internshala,1.0,
Cloud Support Intern,NetCraft Solutions,"Vadodara, Gujarat, India (Work From Home)",Vadodara,Fresher / 0-1 years,"₹8,000/month (Stipend)","AWS Basics, S3, EC2, IAM","We are looking for a passionate Cloud Support Intern in Vadodara. Great opportunity for students to gain hands-on experience with AWS Basics, S3, EC2. Certificate provided.",Cloud Computing,Internship,2026-03-06,Internshala,0.0,
Ethical Hacking Intern,InfraCode Labs,"Vadodara, Gujarat, India (Work From Home)",Vadodara,Fresher / 0-1 years,"₹3,500/month (Stipend)","Ethical Hacking, Wireshark, Linux","Join our startup as Ethical Hacking Intern and learn Ethical Hacking, Wireshark, Linux from industry experts in Vadodara. Friendly culture, mentorship, hands-on experience.",Cybersecurity,Internship,2026-03-11,Internshala,0.0,
UI/UX Design Intern,Baroda Tech Park,"Vadodara, Gujarat, India (Work From Office)",Vadodara,Fresher / 0-1 years,"₹6,500/month (Stipend)","Figma, Prototyping, Wireframing","Exciting 3 Months internship at our Vadodara office! Learn Figma, Prototyping, Wireframing on real projects. PPO for outstanding performers.",UI / UX Design,Internship,2026-01-28,Internshala,0.0,
Power BI Intern,Baroda Tech Park,"Vadodara, Gujarat, India (Work From Home)",Vadodara,Fresher / 0-1 years,Unpaid / Certificate Only,"Python, Pandas, Matplotlib, SQL","Exciting 3 Months internship at our Vadodara office! Learn Python, Pandas, Matplotlib on real projects. PPO for outstanding performers.",Data Analytics,Internship,2026-03-06,Internshala,0.0,
Python Developer Intern,NetCraft Solutions,"Vadodara, Gujarat, India (Work From Office)",Vadodara,Fresher / 0-1 years,"₹17,000/month","C++, DSA, OOP, Linux","We are looking for a passionate Python Developer Intern in Vadodara. Great opportunity for students to gain hands-on experience with C++, DSA, OOP. Certificate provided.",Software Development,Part-time,2026-02-18,Internshala,0.0,
UI/UX Design Intern,SmartSys Vadodara,"Vadodara, Gujarat, India (Hybrid)",Vadodara,Fresher / 0-1 years,"₹16,500/month (Stipend)","Figma, Prototyping, Wireframing","Join our startup as UI/UX Design Intern and learn Figma, Prototyping, Wireframing from industry experts in Vadodara. Friendly culture, mentorship, hands-on experience.",UI / UX Design,Internship,2026-02-04,Internshala,0.0,
IoT Development Intern,NetCraft Solutions,"Vadodara, Gujarat, India (Work From Office)",Vadodara,1-3 years,"₹19,500/month","Raspberry Pi, Python, IoT Sensors","Apply for IoT Development Intern at our Vadodara company! Work on projects using Raspberry Pi, Python, IoT Sensors. Duration: 6 Months. Stipend provided.",Embedded Systems / IoT,Full-time,2026-02-15,Internshala,1.0,
System Admin Intern,NetCraft Solutions,"Vadodara, Gujarat, India (Work From Home)",Vadodara,Fresher / 0-1 years,"₹19,500/month (Stipend)","Linux, Troubleshooting, MS Office","Exciting 3 Months internship at our Vadodara office! Learn Linux, Troubleshooting, MS Office on real projects. PPO for outstanding performers.",Technical Support / IT Operations,Internship,2026-03-18,Internshala,0.0,
Embedded Systems Intern,Baroda Tech Park,"Vadodara, Gujarat, India (Work From Office)",Vadodara,Fresher / 0-1 years,"₹13,500/month","Raspberry Pi, Python, IoT Sensors","Apply for Embedded Systems Intern at our Vadodara company! Work on projects using Raspberry Pi, Python, IoT Sensors. Duration: 6 Months. Stipend provided.",Embedded Systems / IoT,Contract,2026-02-12,Internshala,0.0,
Network Support Intern,TechBridge Baroda,"Vadodara, Gujarat, India (Work From Home)",Vadodara,Fresher / 0-1 years,"₹16,500/month","CCNA Basics, Cisco Packet Tracer, TCP/IP","We are looking for a passionate Network Support Intern in Vadodara. Great opportunity for students to gain hands-on experience with CCNA Basics, Cisco Packet Tracer, TCP/IP. Certificate provided.",Network Engineering,Part-time,2026-03-09,Internshala,0.0,
Automation Testing Intern,CoreLogic Technologies,"Vadodara, Gujarat, India (Work From Home)",Vadodara,Fresher / 0-1 years,"₹3,000/month (Stipend)","Manual Testing, JIRA, Test Cases","Apply for Automation Testing Intern at our Vadodara company! Work on projects using Manual Testing, JIRA, Test Cases. Duration: 1 Month. Stipend provided.",QA / Software Testing,Internship,2026-02-10,Internshala,0.0,
SAP Intern,Vadodara IT Solutions,"Vadodara, Gujarat, India (Work From Home)",Vadodara,Fresher / 0-1 years,"₹7,500/month (Stipend)","Salesforce Basics, CRM Concepts","Exciting 3 Months internship at our Vadodara office! Learn Salesforce Basics, CRM Concepts on real projects. PPO for outstanding performers.",ERP / Enterprise Systems,Internship,2026-02-18,Internshala,0.0,
ERP Support Intern,EmbedSoft Solutions,"Vadodara, Gujarat, India (Hybrid)",Vadodara,Fresher / 0-1 years,"₹18,500/month (Stipend)","SAP Basics, ERP Concepts, Excel","Exciting 1 Month internship at our Vadodara office! Learn SAP Basics, ERP Concepts, Excel on real projects. PPO for outstanding performers.",ERP / Enterprise Systems,Internship,2026-03-15,Internshala,0.0,
Software Development Intern,SystemWise IT,"Vadodara, Gujarat, India (Work From Office)",Vadodara,Fresher / 0-1 years,"₹20,000/month (Stipend)","Python, Flask, SQLite, REST API","Exciting 2 Months internship at our Vadodara office! Learn Python, Flask, SQLite on real projects. PPO for outstanding performers.",Software Development,Internship,2026-02-01,Internshala,0.0,
ETL Developer Intern,IndusTech Vadodara,"Vadodara, Gujarat, India (Work From Office)",Vadodara,Fresher / 0-1 years,"₹15,000/month (Stipend)","SQL, Python, MySQL, ETL Basics","Apply for ETL Developer Intern at our Vadodara company! Work on projects using SQL, Python, MySQL. Duration: 3 Months. Stipend provided.",Data Engineering,Internship,2026-01-25,Internshala,0.0,
Linux Admin Intern,Baroda Tech Park,"Vadodara, Gujarat, India (Work From Office)",Vadodara,Fresher / 0-1 years,"₹26,500/month","Docker, Jenkins, Git, Linux","Apply for Linux Admin Intern at our Vadodara company! Work on projects using Docker, Jenkins, Git. Duration: 2 Months. Stipend provided.",DevOps,Full-time,2026-02-12,Internshala,0.0,
Power BI Intern,CoreLogic Technologies,"Vadodara, Gujarat, India (Work From Office)",Vadodara,1-3 years,"₹41,000/month","Python, Pandas, Matplotlib, SQL","Apply for Power BI Intern at our Vadodara company! Work on projects using Python, Pandas, Matplotlib. Duration: 2 Months. Stipend provided.",Data Analytics,Full-time,2026-02-07,Internshala,1.0,
Salesforce Intern,CoreLogic Technologies,"Vadodara, Gujarat, India (Work From Office)",Vadodara,Fresher / 0-1 years,"₹5,000/month (Stipend)","SAP Basics, ERP Concepts, Excel","Apply for Salesforce Intern at our Vadodara company! Work on projects using SAP Basics, ERP Concepts, Excel. Duration: 2 Months. Stipend provided.",ERP / Enterprise Systems,Internship,2026-02-03,Internshala,0.0,
Android Development Intern,ConnectIT Baroda,"Vadodara, Gujarat, India (Hybrid)",Vadodara,Fresher / 0-1 years,"₹11,000/month","React Native, JavaScript, Expo","Exciting 6 Months internship at our Vadodara office! Learn React Native, JavaScript, Expo on real projects. PPO for outstanding performers.",Mobile App Development,Contract,2026-02-27,Internshala,0.0,
AI/ML Intern,CoreLogic Technologies,"Vadodara, Gujarat, India (Hybrid)",Vadodara,Fresher / 0-1 years,"₹10,000/month (Stipend)","Python, TensorFlow, Keras, Pandas","Apply for AI/ML Intern at our Vadodara company! Work on projects using Python, TensorFlow, Keras. Duration: 3 Months. Stipend provided.",Data Science,Internship,2026-03-19,Internshala,0.0,
Network Engineering Intern,TechOps India,"Vadodara, Gujarat, India (Hybrid)",Vadodara,1-3 years,"₹19,500/month","Networking Fundamentals, Wireshark, Linux","Exciting 12 Months internship at our Vadodara office! Learn Networking Fundamentals, Wireshark, Linux on real projects. PPO for outstanding performers.",Network Engineering,Full-time,2026-01-25,Internshala,1.0,
C++ Developer Intern,Baroda Tech Park,"Vadodara, Gujarat, India (Work From Office)",Vadodara,Fresher / 0-1 years,Unpaid / Certificate Only,"Python, Flask, SQLite, REST API","We are looking for a passionate C++ Developer Intern in Vadodara. Great opportunity for students to gain hands-on experience with Python, Flask, SQLite. Certificate provided.",Software Development,Internship,2026-03-02,Internshala,0.0,
SQL Developer Intern,TechBridge Baroda,"Vadodara, Gujarat, India (Work From Home)",Vadodara,Fresher / 0-1 years,Unpaid / Certificate Only,"MongoDB, NoSQL Basics, JavaScript","Exciting 3 Months internship at our Vadodara office! Learn MongoDB, NoSQL Basics, JavaScript on real projects. PPO for outstanding performers.",Database Administration,Internship,2026-02-12,Internshala,0.0,
MySQL Admin Intern,NetCraft Solutions,"Vadodara, Gujarat, India (Work From Office)",Vadodara,Fresher / 0-1 years,Unpaid / Certificate Only,"MySQL, SQL, Database Design","Join our startup as MySQL Admin Intern and learn MySQL, SQL, Database Design from industry experts in Vadodara. Friendly culture, mentorship, hands-on experience.",Database Administration,Full-time,2026-03-10,Internshala,0.0,
IoT Development Intern,IndusTech Vadodara,"Vadodara, Gujarat, India (Work From Office)",Vadodara,Fresher / 0-1 years,"₹3,500/month (Stipend)","Arduino, C, Electronics Basics","We are looking for a passionate IoT Development Intern in Vadodara. Great opportunity for students to gain hands-on experience with Arduino, C, Electronics Basics. Certificate provided.",Embedded Systems / IoT,Internship,2026-02-18,Internshala,0.0,
Database Intern,ConnectIT Baroda,"Vadodara, Gujarat, India (Work From Office)",Vadodara,1-3 years,Unpaid / Certificate Only,"MongoDB, NoSQL Basics, JavaScript","Apply for Database Intern at our Vadodara company! Work on projects using MongoDB, NoSQL Basics, JavaScript. Duration: 2 Months. Stipend provided.",Database Administration,Full-time,2026-02-24,Internshala,1.0,
Embedded Systems Intern,InfraCode Labs,"Vadodara, Gujarat, India (Work From Home)",Vadodara,1-3 years,"₹31,000/month","Raspberry Pi, Python, IoT Sensors","Join our startup as Embedded Systems Intern and learn Raspberry Pi, Python, IoT Sensors from industry experts in Vadodara. Friendly culture, mentorship, hands-on experience.",Embedded Systems / IoT,Full-time,2026-01-24,Internshala,1.0,
Web Development Intern,EmbedSoft Solutions,"Vadodara, Gujarat, India (Work From Office)",Vadodara,Fresher / 0-1 years,"₹9,500/month","HTML, CSS, JavaScript, Bootstrap","We are looking for a passionate Web Development Intern in Vadodara. Great opportunity for students to gain hands-on experience with HTML, CSS, JavaScript. Certificate provided.",Web Development,Part-time,2026-02-09,Internshala,0.0,
Manual Testing Intern,CoreLogic Technologies,"Vadodara, Gujarat, India (Work From Office)",Vadodara,Fresher / 0-1 years,Unpaid / Certificate Only,"Selenium, Java, TestNG, JUnit","We are looking for a passionate Manual Testing Intern in Vadodara. Great opportunity for students to gain hands-on experience with Selenium, Java, TestNG. Certificate provided.",QA / Software Testing,Internship,2026-03-06,Internshala,0.0,
iOS Development Intern,CoreLogic Technologies,"Vadodara, Gujarat, India (Work From Home)",Vadodara,Fresher / 0-1 years,"₹8,000/month (Stipend)","Android, Java, XML, Firebase","We are looking for a passionate iOS Development Intern in Vadodara. Great opportunity for students to gain hands-on experience with Android, Java, XML. Certificate provided.",Mobile App Development,Internship,2026-03-13,Internshala,0.0,
Ethical Hacking Intern,TechBridge Baroda,"Vadodara, Gujarat, India (Work From Home)",Vadodara,Fresher / 0-1 years,"₹5,500/month (Stipend)","Network Security, Kali Linux, Nmap","We are looking for a passionate Ethical Hacking Intern in Vadodara. Great opportunity for students to gain hands-on experience with Network Security, Kali Linux, Nmap. Certificate provided.",Cybersecurity,Internship,2026-03-02,Internshala,0.0,
Network Security Intern,TechOps India,"Vadodara, Gujarat, India (Work From Office)",Vadodara,Fresher / 0-1 years,"₹8,000/month (Stipend)","Network Security, Kali Linux, Nmap","We are looking for a passionate Network Security Intern in Vadodara. Great opportunity for students to gain hands-on experience with Network Security, Kali Linux, Nmap. Certificate provided.",Cybersecurity,Internship,2026-01-28,Internshala,0.0,
Business Analytics Intern,ConnectIT Baroda,"Vadodara, Gujarat, India (Work From Office)",Vadodara,1-3 years,"₹45,500/month","Excel, Power BI, SQL","Exciting 12 Months internship at our Vadodara office! Learn Excel, Power BI, SQL on real projects. PPO for outstanding performers.",Data Analytics,Full-time,2026-02-22,Internshala,1.0,
Full Stack Development Intern,Baroda Tech Park,"Vadodara, Gujarat, India (Work From Office)",Vadodara,1-3 years,"₹44,000/month","Django, Python, HTML, CSS, SQLite","We are looking for a passionate Full Stack Development Intern in Vadodara. Great opportunity for students to gain hands-on experience with Django, Python, HTML. Certificate provided.",Web Development,Full-time,2026-02-01,Internshala,1.0,
Oracle ERP Trainee,TechBridge Baroda,"Vadodara, Gujarat, India (Work From Office)",Vadodara,Fresher / 0-1 years,"₹10,000/month (Stipend)","SAP Basics, ERP Concepts, Excel","Exciting 1 Month internship at our Vadodara office! Learn SAP Basics, ERP Concepts, Excel on real projects. PPO for outstanding performers.",ERP / Enterprise Systems,Internship,2026-02-22,Internshala,0.0,
Embedded Systems Intern,EmbedSoft Solutions,"Vadodara, Gujarat, India (Hybrid)",Vadodara,Fresher / 0-1 years,"₹23,000/month","Raspberry Pi, Python, IoT Sensors","We are looking for a passionate Embedded Systems Intern in Vadodara. Great opportunity for students to gain hands-on experience with Raspberry Pi, Python, IoT Sensors. Certificate provided.",Embedded Systems / IoT,Part-time,2026-03-18,Internshala,0.0,
SQL Developer Intern,NetCraft Solutions,"Vadodara, Gujarat, India (Work From Office)",Vadodara,Fresher / 0-1 years,"₹13,500/month (Stipend)","MySQL, SQL, Database Design","Join our startup as SQL Developer Intern and learn MySQL, SQL, Database Design from industry experts in Vadodara. Friendly culture, mentorship, hands-on experience.",Database Administration,Internship,2026-03-14,Internshala,0.0,
Python Developer Intern,EmbedSoft Solutions,"Vadodara, Gujarat, India (Work From Office)",Vadodara,Fresher / 0-1 years,"₹22,000/month","Python, Flask, SQLite, REST API","Exciting 3 Months internship at our Vadodara office! Learn Python, Flask, SQLite on real projects. PPO for outstanding performers.",Software Development,Full-time,2026-02-10,Internshala,0.0,
Business Analytics Intern,Vadodara IT Solutions,"Vadodara, Gujarat, India (Hybrid)",Vadodara,Fresher / 0-1 years,Unpaid / Certificate Only,"Excel, Power BI, SQL","We are looking for a passionate Business Analytics Intern in Vadodara. Great opportunity for students to gain hands-on experience with Excel, Power BI, SQL. Certificate provided.",Data Analytics,Internship,2026-03-08,Internshala,0.0,
IT Support Intern,TechBridge Baroda,"Vadodara, Gujarat, India (Work From Home)",Vadodara,Fresher / 0-1 years,"₹16,000/month (Stipend)","Windows, Networking Basics, Hardware","Join our startup as IT Support Intern and learn Windows, Networking Basics, Hardware from industry experts in Vadodara. Friendly culture, mentorship, hands-on experience.",Technical Support / IT Operations,Internship,2026-02-27,Internshala,0.0,
Network Engineering Intern,SmartSys Vadodara,"Vadodara, Gujarat, India (Work From Home)",Vadodara,Fresher / 0-1 years,Unpaid / Certificate Only,"CCNA Basics, Cisco Packet Tracer, TCP/IP","We are looking for a passionate Network Engineering Intern in Vadodara. Great opportunity for students to gain hands-on experience with CCNA Basics, Cisco Packet Tracer, TCP/IP. Certificate provided.",Network Engineering,Full-time,2026-03-17,Internshala,0.0,
Salesforce Intern,NetCraft Solutions,"Vadodara, Gujarat, India (Work From Office)",Vadodara,Fresher / 0-1 years,"₹6,000/month (Stipend)","SAP Basics, ERP Concepts, Excel","We are looking for a passionate Salesforce Intern in Vadodara. Great opportunity for students to gain hands-on experience with SAP Basics, ERP Concepts, Excel. Certificate provided.",ERP / Enterprise Systems,Internship,2026-02-07,Internshala,0.0,
Salesforce Intern,Baroda Tech Park,"Vadodara, Gujarat, India (Work From Office)",Vadodara,Fresher / 0-1 years,"₹12,000/month (Stipend)","Salesforce Basics, CRM Concepts","We are looking for a passionate Salesforce Intern in Vadodara. Great opportunity for students to gain hands-on experience with Salesforce Basics, CRM Concepts. Certificate provided.",ERP / Enterprise Systems,Internship,2026-02-21,Internshala,0.0,
Junior Web Developer,InfraCode Labs,"Vadodara, Gujarat, India (Work From Home)",Vadodara,Fresher / 0-1 years,"₹3,500/month (Stipend)","HTML, CSS, JavaScript, Bootstrap","Exciting 2 Months internship at our Vadodara office! Learn HTML, CSS, JavaScript on real projects. PPO for outstanding performers.",Web Development,Internship,2026-02-18,Internshala,0.0,
Cloud Support Intern,EmbedSoft Solutions,"Vadodara, Gujarat, India (Hybrid)",Vadodara,Fresher / 0-1 years,"₹13,500/month","Azure Fundamentals, Cloud Concepts","Join our startup as Cloud Support Intern and learn Azure Fundamentals, Cloud Concepts from industry experts in Vadodara. Friendly culture, mentorship, hands-on experience.",Cloud Computing,Part-time,2026-02-25,Internshala,0.0,
Network Engineering Intern,Vadodara IT Solutions,"Vadodara, Gujarat, India (Hybrid)",Vadodara,Fresher / 0-1 years,"₹9,000/month","Networking Fundamentals, Wireshark, Linux","Exciting 6 Months internship at our Vadodara office! Learn Networking Fundamentals, Wireshark, Linux on real projects. PPO for outstanding performers.",Network Engineering,Part-time,2026-01-30,Internshala,0.0,
SAP Intern,CoreLogic Technologies,"Vadodara, Gujarat, India (Work From Office)",Vadodara,Fresher / 0-1 years,"₹14,500/month (Stipend)","SAP Basics, ERP Concepts, Excel","Join our startup as SAP Intern and learn SAP Basics, ERP Concepts, Excel from industry experts in Vadodara. Friendly culture, mentorship, hands-on experience.",ERP / Enterprise Systems,Internship,2026-03-05,Internshala,0.0,
Network Engineering Intern,SmartSys Vadodara,"Vadodara, Gujarat, India (Work From Home)",Vadodara,Fresher / 0-1 years,"₹7,000/month (Stipend)","Networking Fundamentals, Wireshark, Linux","We are looking for a passionate Network Engineering Intern in Vadodara. Great opportunity for students to gain hands-on experience with Networking Fundamentals, Wireshark, Linux. Certificate provided.",Network Engineering,Internship,2026-03-07,Internshala,0.0,
AWS Cloud Intern,ConnectIT Baroda,"Vadodara, Gujarat, India (Work From Office)",Vadodara,Fresher / 0-1 years,"₹28,000/month","Azure Fundamentals, Cloud Concepts","Apply for AWS Cloud Intern at our Vadodara company! Work on projects using Azure Fundamentals, Cloud Concepts. Duration: 1 Month. Stipend provided.",Cloud Computing,Full-time,2026-01-22,Internshala,0.0,
Junior Web Developer,TechBridge Baroda,"Vadodara, Gujarat, India (Work From Office)",Vadodara,Fresher / 0-1 years,"₹8,000/month (Stipend)","React, HTML, CSS, JavaScript, Git","Exciting 6 Months internship at our Vadodara office! Learn React, HTML, CSS on real projects. PPO for outstanding performers.",Web Development,Internship,2026-02-08,Internshala,0.0,
CCNA Trainee,EmbedSoft Solutions,"Vadodara, Gujarat, India (Hybrid)",Vadodara,Fresher / 0-1 years,"₹21,000/month","CCNA Basics, Cisco Packet Tracer, TCP/IP","We are looking for a passionate CCNA Trainee in Vadodara. Great opportunity for students to gain hands-on experience with CCNA Basics, Cisco Packet Tracer, TCP/IP. Certificate provided.",Network Engineering,Part-time,2026-03-11,Internshala,0.0,
Automation Testing Intern,IndusTech Vadodara,"Vadodara, Gujarat, India (Work From Home)",Vadodara,Fresher / 0-1 years,"₹6,500/month (Stipend)","Manual Testing, JIRA, Test Cases","Exciting 2 Months internship at our Vadodara office! Learn Manual Testing, JIRA, Test Cases on real projects. PPO for outstanding performers.",QA / Software Testing,Internship,2026-02-28,Internshala,0.0,
DevOps Intern,Baroda Tech Park,"Vadodara, Gujarat, India (Work From Office)",Vadodara,Fresher / 0-1 years,"₹6,000/month","Docker, Jenkins, Git, Linux","Exciting 12 Months internship at our Vadodara office! Learn Docker, Jenkins, Git on real projects. PPO for outstanding performers.",DevOps,Part-time,2026-02-15,Internshala,0.0,
Unity Developer Intern,Vadodara IT Solutions,"Vadodara, Gujarat, India (Work From Home)",Vadodara,Fresher / 0-1 years,"₹10,500/month","Unity, C# Basics, 2D Game Design","We are looking for a passionate Unity Developer Intern in Vadodara. Great opportunity for students to gain hands-on experience with Unity, C# Basics, 2D Game Design. Certificate provided.",Game Development,Part-time,2026-03-01,Internshala,0.0,
Network Engineering Intern,NetCraft Solutions,"Vadodara, Gujarat, India (Work From Home)",Vadodara,Fresher / 0-1 years,"₹19,500/month (Stipend)","CCNA Basics, Cisco Packet Tracer, TCP/IP","Join our startup as Network Engineering Intern and learn CCNA Basics, Cisco Packet Tracer, TCP/IP from industry experts in Vadodara. Friendly culture, mentorship, hands-on experience.",Network Engineering,Internship,2026-03-22,Internshala,0.0,
CCNA Trainee,TechOps India,"Vadodara, Gujarat, India (Hybrid)",Vadodara,Fresher / 0-1 years,"₹15,000/month (Stipend)","Networking Fundamentals, Wireshark, Linux","Apply for CCNA Trainee at our Vadodara company! Work on projects using Networking Fundamentals, Wireshark, Linux. Duration: 12 Months. Stipend provided.",Network Engineering,Internship,2026-02-22,Internshala,0.0,
Network Engineering Intern,CoreLogic Technologies,"Vadodara, Gujarat, India (Work From Office)",Vadodara,1-3 years,Unpaid / Certificate Only,"Networking Fundamentals, Wireshark, Linux","Apply for Network Engineering Intern at our Vadodara company! Work on projects using Networking Fundamentals, Wireshark, Linux. Duration: 1 Month. Stipend provided.",Network Engineering,Full-time,2026-03-02,Internshala,1.0,
Network Engineering Intern,SystemWise IT,"Vadodara, Gujarat, India (Hybrid)",Vadodara,1-3 years,"₹45,500/month","CCNA Basics, Cisco Packet Tracer, TCP/IP","Join our startup as Network Engineering Intern and learn CCNA Basics, Cisco Packet Tracer, TCP/IP from industry experts in Vadodara. Friendly culture, mentorship, hands-on experience.",Network Engineering,Full-time,2026-02-04,Internshala,1.0,
ERP Support Intern,CoreLogic Technologies,"Vadodara, Gujarat, India (Work From Office)",Vadodara,Fresher / 0-1 years,"₹4,500/month (Stipend)","Salesforce Basics, CRM Concepts","Join our startup as ERP Support Intern and learn Salesforce Basics, CRM Concepts from industry experts in Vadodara. Friendly culture, mentorship, hands-on experience.",ERP / Enterprise Systems,Internship,2026-02-28,Internshala,0.0,
SQL Developer Intern,EmbedSoft Solutions,"Vadodara, Gujarat, India (Work From Office)",Vadodara,Fresher / 0-1 years,"₹11,500/month (Stipend)","PostgreSQL, SQL, Python","We are looking for a passionate SQL Developer Intern in Vadodara. Great opportunity for students to gain hands-on experience with PostgreSQL, SQL, Python. Certificate provided.",Database Administration,Internship,2026-02-22,Internshala,0.0,
Hardware & Software Intern,TechOps India,"Vadodara, Gujarat, India (Work From Office)",Vadodara,Fresher / 0-1 years,"₹7,500/month (Stipend)","Raspberry Pi, Python, IoT Sensors","Apply for Hardware & Software Intern at our Vadodara company! Work on projects using Raspberry Pi, Python, IoT Sensors. Duration: 1 Month. Stipend provided.",Embedded Systems / IoT,Internship,2026-03-16,Internshala,0.0,
Software Development Intern,SystemWise IT,"Vadodara, Gujarat, India (Hybrid)",Vadodara,Fresher / 0-1 years,"₹9,500/month (Stipend)","C++, DSA, OOP, Linux","We are looking for a passionate Software Development Intern in Vadodara. Great opportunity for students to gain hands-on experience with C++, DSA, OOP. Certificate provided.",Software Development,Internship,2026-02-06,Internshala,0.0,
Cloud & DevOps Trainee,Vadodara IT Solutions,"Vadodara, Gujarat, India (Hybrid)",Vadodara,Fresher / 0-1 years,"₹5,000/month (Stipend)","Linux, Bash, Git, Docker Basics","Apply for Cloud & DevOps Trainee at our Vadodara company! Work on projects using Linux, Bash, Git. Duration: 6 Months. Stipend provided.",DevOps,Internship,2026-01-31,Internshala,0.0,
SAP Intern,IndusTech Vadodara,"Vadodara, Gujarat, India (Work From Office)",Vadodara,Fresher / 0-1 years,"₹16,000/month (Stipend)","SAP Basics, ERP Concepts, Excel","We are looking for a passionate SAP Intern in Vadodara. Great opportunity for students to gain hands-on experience with SAP Basics, ERP Concepts, Excel. Certificate provided.",ERP / Enterprise Systems,Internship,2026-01-30,Internshala,0.0,
Android Development Intern,Vadodara IT Solutions,"Vadodara, Gujarat, India (Work From Office)",Vadodara,Fresher / 0-1 years,Unpaid / Certificate Only,"Flutter, Dart, Firebase","We are looking for a passionate Android Development Intern in Vadodara. Great opportunity for students to gain hands-on experience with Flutter, Dart, Firebase. Certificate provided.",Mobile App Development,Contract,2026-02-06,Internshala,0.0,
Java Developer Intern,SystemWise IT,"Vadodara, Gujarat, India (Work From Office)",Vadodara,Fresher / 0-1 years,"₹5,000/month (Stipend)","Java, OOP, Data Structures, MySQL","Apply for Java Developer Intern at our Vadodara company! Work on projects using Java, OOP, Data Structures. Duration: 6 Months. Stipend provided.",Software Development,Internship,2026-01-22,Internshala,0.0,
