job_title,company_name,location,city,experience,salary,skills,job_description,job_domain,job_type,date_posted,source_portal,experience_years,salary_annual_inr
Senior Cloud Engineer,MindBridge IT,"Surat, Gujarat (Work From Office)",Surat,Fresher / 0-1 years,4.4-6.5 LPA,"Multi-Cloud, AWS, Azure, GCP, Terraform, Pulumi, CloudNative","We are looking for a passionate Senior Cloud Engineer with expertise in Multi-Cloud, AWS, Azure to strengthen our Surat-based engineering team. You will architect and implement robust solutions that scale. Strong understanding of software design patterns, distributed systems, and best practices in software development required.",Cloud Computing,Part-time,2026-02-08,Internshala,0.0,545000.0
Salesforce Intern,PixelPerfect Studio,"Surat, Gujarat (Hybrid)",Surat,Fresher / 0-1 years,"₹10,000/month (Stipend)","Oracle ERP, Oracle Fusion, PL/SQL, OAFWK, OAF, BI Publisher","Exciting 6 Months internship at our Surat office! Gain real experience with Oracle ERP, Oracle Fusion, PL/SQL while working alongside senior developers. PPO (Pre-Placement Offer) for outstanding performers. Flexible timings available.",ERP / Enterprise Systems,Internship,2026-02-21,Internshala,0.0,120000.0
AI Intern,Growthify Digital,"Surat, Gujarat (Hybrid)",Surat,Fresher / 0-1 years,"₹19,000/month (Stipend)","Python, Generative AI, OpenAI API, LangChain, Pinecone, Weaviate","Join our startup as a AI Intern and build your career using Python, Generative AI, OpenAI API. Great learning environment with mentorship from experienced engineers in Surat. Letter of recommendation provided on successful completion.",Artificial Intelligence / Machine Learning,Internship,2026-03-10,Internshala,0.0,228000.0
Web Application Developer,SparkCode Studio,"Surat, Gujarat (Work From Home)",Surat,Fresher / 0-1 years,3.4-4.2 LPA,"Next.js, React, Node.js, PostgreSQL, GraphQL, TypeScript, Prisma","As a Web Application Developer at our Surat facility, you will work on cutting-edge projects using Next.js, React, Node.js. You will collaborate closely with product, design, and other engineering teams to deliver exceptional user experiences. We offer flexible work arrangements, stock options, and a culture that promotes work-life balance.",Web Development,Part-time,2026-02-24,Internshala,0.0,380000.0
Visual Designer,DigiGrowth Solutions,"Surat, Gujarat (Work From Office)",Surat,Fresher / 0-1 years,Not Disclosed,"Figma, Adobe XD, Sketch, Prototyping, Wireframing, Design System","Join our growing team as a Visual Designer based in Surat. You will be responsible for building and maintaining high-quality software using Figma, Adobe XD, Sketch. We offer a collaborative work environment, competitive compensation, and opportunities for professional growth. Experience with agile methodologies and CI/CD pipelines preferred.",UI / UX Design,Contract,2026-03-17,Internshala,0.0,
Senior Frontend Developer,CodeCraft Studio,"Surat, Gujarat (Work From Home)",Surat,Fresher / 0-1 years,3.1-4.6 LPA,"React, Node.js, JavaScript, HTML, CSS, MongoDB, Express.js","We are seeking an experienced Senior Frontend Developer to join our Surat technology team. You will design, develop, and maintain scalable solutions using React, Node.js, JavaScript. The ideal candidate brings strong problem-solving skills, clean coding practices, and experience working in an agile environment. Excellent communication and cross-team collaboration skills required.",Web Development,Part-time,2026-03-21,Internshala,0.0,385000.0
Automation Test Engineer,ClearCode Technologies,"Surat, Gujarat (Work From Home)",Surat,0-1 years,Not Disclosed,"Selenium, Python, TestNG, JUnit, Automation Testing, Maven","We are seeking an experienced Automation Test Engineer to join our Surat technology team. You will design, develop, and maintain scalable solutions using Selenium, Python, TestNG. The ideal candidate brings strong problem-solving skills, clean coding practices, and experience working in an agile environment. Excellent communication and cross-team collaboration skills required.",QA / Software Testing,Full-time,2026-02-24,Internshala,0.0,
L2 Support Engineer,ZeroToOne Labs,"Surat, Gujarat (Hybrid)",Surat,Fresher / 0-1 years,2.7-4.0 LPA,"L2 Support, ITIL, ServiceNow, Incident Management, Linux, VMware","As a L2 Support Engineer at our Surat facility, you will work on cutting-edge projects using L2 Support, ITIL, ServiceNow. You will collaborate closely with product, design, and other engineering teams to deliver exceptional user experiences. We offer flexible work arrangements, stock options, and a culture that promotes work-life balance.",Technical Support / IT Operations,Part-time,2026-03-04,Internshala,0.0,335000.0
Workday Consultant,PixelPerfect Studio,"Surat, Gujarat (Work From Office)",Surat,Fresher / 0-1 years,2.5-4.4 LPA,"Workday, HCM, Payroll, Workday Studio, EIB, Integration, Reporting","We are looking for a passionate Workday Consultant with expertise in Workday, HCM, Payroll to strengthen our Surat-based engineering team. You will architect and implement robust solutions that scale. Strong understanding of software design patterns, distributed systems, and best practices in software development required.",ERP / Enterprise Systems,Full-time,2026-02-15,Internshala,0.0,345000.0
Cloud Intern,LaunchPad IT Surat,"Surat, Gujarat (Hybrid)",Surat,0-1 years,"₹21,500/month (Stipend)","Multi-Cloud, AWS, Azure, GCP, Terraform, Pulumi, CloudNative","Join our startup as a Cloud Intern and build your career using Multi-Cloud, AWS, Azure. Great learning environment with mentorship from experienced engineers in Surat. Letter of recommendation provided on successful completion.",Cloud Computing,Internship,2026-02-22,Internshala,0.0,258000.0
SAP Intern,SmartDev Solutions,"Surat, Gujarat (Work From Office)",Surat,Fresher / 0-1 years,"₹9,000/month (Stipend)","SAP Basis, SAP Hana, SAP BW, SAP S/4HANA, ERP, Basis Admin","Join our startup as a SAP Intern and build your career using SAP Basis, SAP Hana, SAP BW. Great learning environment with mentorship from experienced engineers in Surat. Letter of recommendation provided on successful completion.",ERP / Enterprise Systems,Internship,2026-02-25,Internshala,0.0,108000.0
SQL Intern,SparkCode Studio,"Surat, Gujarat (Hybrid)",Surat,Fresher / 0-1 years,"₹17,000/month (Stipend)","Oracle DBA, PL/SQL, RAC, ASM, Data Guard, RMAN, OEM","Join our startup as a SQL Intern and build your career using Oracle DBA, PL/SQL, RAC. Great learning environment with mentorship from experienced engineers in Surat. Letter of recommendation provided on successful completion.",Database Administration,Internship,2026-03-04,Internshala,0.0,204000.0
QA Intern,Codewave Technologies,"Surat, Gujarat (Hybrid)",Surat,0-1 years,"₹10,500/month (Stipend)","Karate Framework, Java, API Testing, Performance, BDD, Cucumber","We are looking for a passionate QA Intern intern to join our Surat team. This is a great hands-on opportunity to work on live projects using Karate Framework, Java, API Testing. Certificate of completion provided. Stipend: mentioned. Freshers and students in final year are welcome to apply.",QA / Software Testing,Internship,2026-02-24,Internshala,0.0,126000.0
Business Analyst Intern,Codewave Technologies,"Surat, Gujarat (Hybrid)",Surat,Fresher / 0-1 years,"₹23,000/month (Stipend)","SQL, Excel, Google Data Studio, Python, Pandas, Matplotlib","Join our startup as a Business Analyst Intern and build your career using SQL, Excel, Google Data Studio. Great learning environment with mentorship from experienced engineers in Surat. Letter of recommendation provided on successful completion.",Data Analytics,Internship,2026-03-02,Internshala,0.0,276000.0
Senior Data Scientist,Growthify Digital,"Surat, Gujarat (Work From Home)",Surat,Fresher / 0-1 years,Not Disclosed,"Python, R, Statistics, Pandas, NumPy, Matplotlib, Seaborn","As a Senior Data Scientist at our Surat facility, you will work on cutting-edge projects using Python, R, Statistics. You will collaborate closely with product, design, and other engineering teams to deliver exceptional user experiences. We offer flexible work arrangements, stock options, and a culture that promotes work-life balance.",Data Science,Part-time,2026-03-22,Internshala,0.0,
Network Architect,LaunchPad IT Surat,"Surat, Gujarat (Hybrid)",Surat,Fresher / 0-1 years,3.7-5.2 LPA,"Palo Alto, Fortinet, Cisco ASA, Firewall, IDS/IPS, VPN, SSL","Join our growing team as a Network Architect based in Surat. You will be responsible for building and maintaining high-quality software using Palo Alto, Fortinet, Cisco ASA. We offer a collaborative work environment, competitive compensation, and opportunities for professional growth. Experience with agile methodologies and CI/CD pipelines preferred.",Network Engineering,Part-time,2026-03-07,Internshala,0.0,445000.0
Android Intern,Growthify Digital,"Surat, Gujarat (Work From Home)",Surat,0-1 years,"₹5,000/month (Stipend)","React Native, TypeScript, Redux Toolkit, React Query, Firebase","Exciting 6 Months internship at our Surat office! Gain real experience with React Native, TypeScript, Redux Toolkit while working alongside senior developers. PPO (Pre-Placement Offer) for outstanding performers. Flexible timings available.",Mobile App Development,Internship,2026-02-21,Internshala,0.0,60000.0
Power BI Developer,Growthify Digital,"Surat, Gujarat (Work From Home)",Surat,0-1 years,2.0-4.7 LPA,"Looker, LookML, SQL, Python, BigQuery, Data Modeling, Visualization","As a Power BI Developer at our Surat facility, you will work on cutting-edge projects using Looker, LookML, SQL. You will collaborate closely with product, design, and other engineering teams to deliver exceptional user experiences. We offer flexible work arrangements, stock options, and a culture that promotes work-life balance.",Data Analytics,Part-time,2026-02-25,Internshala,0.0,335000.0
Node.js Developer,SparkCode Studio,"Surat, Gujarat (Hybrid)",Surat,Fresher / 0-1 years,Not Disclosed,"React, Node.js, JavaScript, HTML, CSS, MongoDB, Express.js","We are looking for a passionate Node.js Developer with expertise in React, Node.js, JavaScript to strengthen our Surat-based engineering team. You will architect and implement robust solutions that scale. Strong understanding of software design patterns, distributed systems, and best practices in software development required.",Web Development,Part-time,2026-03-11,Internshala,0.0,
Data Scientist,DataHive Solutions,"Surat, Gujarat (Work From Home)",Surat,0-1 years,3.6-4.6 LPA,"Python, Pandas, NumPy, Jupyter, EDA, Data Visualization, Seaborn","We are looking for a passionate Data Scientist with expertise in Python, Pandas, NumPy to strengthen our Surat-based engineering team. You will architect and implement robust solutions that scale. Strong understanding of software design patterns, distributed systems, and best practices in software development required.",Data Science,Part-time,2026-02-14,Internshala,0.0,410000.0
AI Intern,SmartDev Solutions,"Surat, Gujarat (Work From Office)",Surat,Fresher / 0-1 years,Unpaid / Certificate Only,"Python, Machine Learning, Deep Learning, Computer Vision, OpenCV, YOLO","We are looking for a passionate AI Intern intern to join our Surat team. This is a great hands-on opportunity to work on live projects using Python, Machine Learning, Deep Learning. Certificate of completion provided. Stipend: mentioned. Freshers and students in final year are welcome to apply.",Artificial Intelligence / Machine Learning,Internship,2026-03-20,Internshala,0.0,
Node.js Developer,Growthify Digital,"Surat, Gujarat (Work From Office)",Surat,0-1 years,3.6-5.2 LPA,"FastAPI, Python, PostgreSQL, React, Docker, Kubernetes, JWT","Exciting opportunity for a talented Node.js Developer at our Surat office. Working with FastAPI, Python, PostgreSQL, you will contribute to challenging projects across diverse industry verticals. We value innovation, ownership, and continuous learning. Strong analytical skills and attention to detail are essential for success in this role.",Web Development,Part-time,2026-03-10,Internshala,0.0,440000.00000000006
SQL Intern,AppBrew Technologies,"Surat, Gujarat (Hybrid)",Surat,Fresher / 0-1 years,"₹14,500/month (Stipend)","Elasticsearch, Kibana, OpenSearch, NoSQL, Full Text Search, Redis","Apply for our SQL Intern internship in Surat. You will work with Elasticsearch, Kibana, OpenSearch on exciting product development. Work from home option available. Open to B.Tech/BCA/MCA students.",Database Administration,Internship,2026-02-26,Internshala,0.0,174000.0
Senior Data Scientist,StartupNest Surat,"Surat, Gujarat (Work From Office)",Surat,Fresher / 0-1 years,3.0-6.2 LPA,"Python, Pandas, NumPy, Jupyter, EDA, Data Visualization, Seaborn","We are seeking an experienced Senior Data Scientist to join our Surat technology team. You will design, develop, and maintain scalable solutions using Python, Pandas, NumPy. The ideal candidate brings strong problem-solving skills, clean coding practices, and experience working in an agile environment. Excellent communication and cross-team collaboration skills required.",Data Science,Full-time,2026-02-11,Internshala,0.0,460000.0
Design Intern,ZeroToOne Labs,"Surat, Gujarat (Hybrid)",Surat,0-1 years,"₹21,500/month (Stipend)","UX Research, User Interviews, A/B Testing, Figma, Miro, Hotjar","Exciting 1 Month internship at our Surat office! Gain real experience with UX Research, User Interviews, A/B Testing while working alongside senior developers. PPO (Pre-Placement Offer) for outstanding performers. Flexible timings available.",UI / UX Design,Internship,2026-02-25,Internshala,0.0,258000.0
Web Development Intern,SkyNet Solutions,"Surat, Gujarat (Work From Office)",Surat,0-1 years,"₹16,000/month (Stipend)","Nuxt.js, Vue.js, Node.js, Strapi, PostgreSQL, Docker","Join our startup as a Web Development Intern and build your career using Nuxt.js, Vue.js, Node.js. Great learning environment with mentorship from experienced engineers in Surat. Letter of recommendation provided on successful completion.",Web Development,Internship,2026-03-19,Internshala,0.0,192000.0
Software Intern,DataHive Solutions,"Surat, Gujarat (Hybrid)",Surat,Fresher / 0-1 years,"₹15,000/month (Stipend)","Python, Django, REST API, PostgreSQL, Docker, Redis, Celery","Apply for our Software Intern internship in Surat. You will work with Python, Django, REST API on exciting product development. Work from home option available. Open to B.Tech/BCA/MCA students.",Software Development,Internship,2026-02-25,Internshala,0.0,180000.0
Junior Web Developer,InnovateX Surat,"Surat, Gujarat (Work From Home)",Surat,0-1 years,"₹22,500/month (Stipend)","Ruby on Rails, PostgreSQL, Redis, Sidekiq, React, AWS, Docker","Exciting 2 Months internship at our Surat office! Gain real experience with Ruby on Rails, PostgreSQL, Redis while working alongside senior developers. PPO (Pre-Placement Offer) for outstanding performers. Flexible timings available.",Web Development,Internship,2026-02-21,Internshala,0.0,270000.0
Software Intern,Clickable Technologies,"Surat, Gujarat (Work From Office)",Surat,0-1 years,"₹12,500/month (Stipend)","Rust, WebAssembly, Systems Programming, Linux, C++, Performance","Exciting 2 Months internship at our Surat office! Gain real experience with Rust, WebAssembly, Systems Programming while working alongside senior developers. PPO (Pre-Placement Offer) for outstanding performers. Flexible timings available.",Software Development,Internship,2026-03-22,Internshala,0.0,150000.0
Manual Testing Intern,LaunchPad IT Surat,"Surat, Gujarat (Hybrid)",Surat,Fresher / 0-1 years,Unpaid / Certificate Only,"Karate Framework, Java, API Testing, Performance, BDD, Cucumber","We are looking for a passionate Manual Testing Intern intern to join our Surat team. This is a great hands-on opportunity to work on live projects using Karate Framework, Java, API Testing. Certificate of completion provided. Stipend: mentioned. Freshers and students in final year are welcome to apply.",QA / Software Testing,Internship,2026-02-17,Internshala,0.0,
QA Intern,ByteForge Studio,"Surat, Gujarat (Hybrid)",Surat,Fresher / 0-1 years,"₹24,500/month (Stipend)","Karate Framework, Java, API Testing, Performance, BDD, Cucumber","Exciting 1 Month internship at our Surat office! Gain real experience with Karate Framework, Java, API Testing while working alongside senior developers. PPO (Pre-Placement Offer) for outstanding performers. Flexible timings available.",QA / Software Testing,Internship,2026-03-04,Internshala,0.0,294000.0
Cloud Intern,InnovateX Surat,"Surat, Gujarat (Work From Home)",Surat,0-1 years,"₹19,000/month (Stipend)","Docker, Kubernetes, Jenkins, AWS, Terraform, Ansible, Helm","Exciting 3 Months internship at our Surat office! Gain real experience with Docker, Kubernetes, Jenkins while working alongside senior developers. PPO (Pre-Placement Offer) for outstanding performers. Flexible timings available.",DevOps,Internship,2026-02-10,Internshala,0.0,228000.0
Mobile Team Lead,LaunchPad IT Surat,"Surat, Gujarat (Work From Office)",Surat,0-1 years,Not Disclosed,"Android, Kotlin, MVVM, Hilt, Coroutines, Room, WorkManager","Join our growing team as a Mobile Team Lead based in Surat. You will be responsible for building and maintaining high-quality software using Android, Kotlin, MVVM. We offer a collaborative work environment, competitive compensation, and opportunities for professional growth. Experience with agile methodologies and CI/CD pipelines preferred.",Mobile App Development,Contract,2026-02-08,Internshala,0.0,
API Test Engineer,SmartDev Solutions,"Surat, Gujarat (Work From Office)",Surat,0-1 years,Not Disclosed,"Manual Testing, JIRA, Test Cases, Bug Reporting, Agile, RTM","Exciting opportunity for a talented API Test Engineer at our Surat office. Working with Manual Testing, JIRA, Test Cases, you will contribute to challenging projects across diverse industry verticals. We value innovation, ownership, and continuous learning. Strong analytical skills and attention to detail are essential for success in this role.",QA / Software Testing,Full-time,2026-02-07,Internshala,0.0,
Software Intern,SparkCode Studio,"Surat, Gujarat (Hybrid)",Surat,0-1 years,"₹10,500/month (Stipend)","C#, .NET Core, ASP.NET, SQL Server, Angular, Entity Framework, Azure","Apply for our Software Intern internship in Surat. You will work with C#, .NET Core, ASP.NET on exciting product development. Work from home option available. Open to B.Tech/BCA/MCA students.",Software Development,Internship,2026-03-08,Internshala,0.0,126000.0
Senior Software Engineer,TechSprint Labs,"Surat, Gujarat (Work From Office)",Surat,2-3 years,5.6-8.6 LPA,"Python, FastAPI, SQLAlchemy, Alembic, Celery, Redis, Docker","We are looking for a passionate Senior Software Engineer with expertise in Python, FastAPI, SQLAlchemy to strengthen our Surat-based engineering team. You will architect and implement robust solutions that scale. Strong understanding of software design patterns, distributed systems, and best practices in software development required.",Software Development,Full-time,2026-03-16,Internshala,2.0,710000.0
Flutter Intern,ClearCode Technologies,"Surat, Gujarat (Hybrid)",Surat,0-1 years,"₹20,000/month (Stipend)","React Native, TypeScript, Redux Toolkit, React Query, Firebase","Join our startup as a Flutter Intern and build your career using React Native, TypeScript, Redux Toolkit. Great learning environment with mentorship from experienced engineers in Surat. Letter of recommendation provided on successful completion.",Mobile App Development,Internship,2026-02-15,Internshala,0.0,240000.0
SQL Intern,Nexus IT Hub,"Surat, Gujarat (Work From Home)",Surat,0-1 years,"₹11,000/month (Stipend)","MySQL, PostgreSQL, Oracle DBA, Performance Tuning, SQL, Replication","Exciting 6 Months internship at our Surat office! Gain real experience with MySQL, PostgreSQL, Oracle DBA while working alongside senior developers. PPO (Pre-Placement Offer) for outstanding performers. Flexible timings available.",Database Administration,Internship,2026-03-14,Internshala,0.0,132000.0
UI Developer,InnovateX Surat,"Surat, Gujarat (Work From Office)",Surat,Fresher / 0-1 years,2.8-4.8 LPA,"Django, Python, PostgreSQL, React, REST API, Celery, Redis","We are looking for a passionate UI Developer with expertise in Django, Python, PostgreSQL to strengthen our Surat-based engineering team. You will architect and implement robust solutions that scale. Strong understanding of software design patterns, distributed systems, and best practices in software development required.",Web Development,Full-time,2026-02-16,Internshala,0.0,380000.0
Network Administrator,TechSprint Labs,"Surat, Gujarat (Work From Office)",Surat,0-1 years,3.7-5.3 LPA,"Palo Alto, Fortinet, Cisco ASA, Firewall, IDS/IPS, VPN, SSL","Join our growing team as a Network Administrator based in Surat. You will be responsible for building and maintaining high-quality software using Palo Alto, Fortinet, Cisco ASA. We offer a collaborative work environment, competitive compensation, and opportunities for professional growth. Experience with agile methodologies and CI/CD pipelines preferred.",Network Engineering,Full-time,2026-03-14,Internshala,0.0,450000.0
Junior Web Developer,ClearCode Technologies,"Surat, Gujarat (Work From Office)",Surat,0-1 years,"₹18,500/month (Stipend)","Next.js, React, Node.js, PostgreSQL, GraphQL, TypeScript, Prisma","We are looking for a passionate Junior Web Developer intern to join our Surat team. This is a great hands-on opportunity to work on live projects using Next.js, React, Node.js. Certificate of completion provided. Stipend: mentioned. Freshers and students in final year are welcome to apply.",Web Development,Internship,2026-03-12,Internshala,0.0,222000.0
Django Developer,ByteForge Studio,"Surat, Gujarat (Work From Office)",Surat,Fresher / 0-1 years,3.3-4.4 LPA,"React, Redux, Node.js, GraphQL, MongoDB, Docker, AWS","We are looking for a passionate Django Developer with expertise in React, Redux, Node.js to strengthen our Surat-based engineering team. You will architect and implement robust solutions that scale. Strong understanding of software design patterns, distributed systems, and best practices in software development required.",Web Development,Part-time,2026-03-18,Internshala,0.0,385000.0
Software Engineer,SmartDev Solutions,"Surat, Gujarat (Hybrid)",Surat,Fresher / 0-1 years,Not Disclosed,"Python, FastAPI, SQLAlchemy, Alembic, Celery, Redis, Docker","We are seeking an experienced Software Engineer to join our Surat technology team. You will design, develop, and maintain scalable solutions using Python, FastAPI, SQLAlchemy. The ideal candidate brings strong problem-solving skills, clean coding practices, and experience working in an agile environment. Excellent communication and cross-team collaboration skills required.",Software Development,Full-time,2026-02-22,Internshala,0.0,
Senior Flutter Developer,InnovateX Surat,"Surat, Gujarat (Work From Office)",Surat,0-1 years,Not Disclosed,"React Native, TypeScript, Redux Toolkit, React Query, Firebase","Join our growing team as a Senior Flutter Developer based in Surat. You will be responsible for building and maintaining high-quality software using React Native, TypeScript, Redux Toolkit. We offer a collaborative work environment, competitive compensation, and opportunities for professional growth. Experience with agile methodologies and CI/CD pipelines preferred.",Mobile App Development,Part-time,2026-02-21,Internshala,0.0,
ML Intern,SkyNet Solutions,"Surat, Gujarat (Work From Office)",Surat,0-1 years,"₹15,500/month (Stipend)","Python, Data Science, Machine Learning, SQL, Tableau, Scipy","Apply for our ML Intern internship in Surat. You will work with Python, Data Science, Machine Learning on exciting product development. Work from home option available. Open to B.Tech/BCA/MCA students.",Data Science,Internship,2026-03-20,Internshala,0.0,186000.0
Analytics Consultant,LaunchPad IT Surat,"Surat, Gujarat (Work From Office)",Surat,Fresher / 0-1 years,3.2-5.1 LPA,"Excel, SQL, Power BI, Business Analysis, Requirements Gathering, JIRA","We are looking for a passionate Analytics Consultant with expertise in Excel, SQL, Power BI to strengthen our Surat-based engineering team. You will architect and implement robust solutions that scale. Strong understanding of software design patterns, distributed systems, and best practices in software development required.",Data Analytics,Contract,2026-03-01,Internshala,0.0,415000.00000000006
ERP Support Intern,DataHive Solutions,"Surat, Gujarat (Hybrid)",Surat,0-1 years,"₹24,500/month (Stipend)","Salesforce, Apex, Lightning, Visualforce, CRM, SOQL, Integration","We are looking for a passionate ERP Support Intern intern to join our Surat team. This is a great hands-on opportunity to work on live projects using Salesforce, Apex, Lightning. Certificate of completion provided. Stipend: mentioned. Freshers and students in final year are welcome to apply.",ERP / Enterprise Systems,Internship,2026-02-18,Internshala,0.0,294000.0
Machine Learning Engineer,DataHive Solutions,"Surat, Gujarat (Work From Office)",Surat,Fresher / 0-1 years,4.9-6.6 LPA,"Python, TensorFlow, PyTorch, scikit-learn, Keras, NLP, Pandas, NumPy","Exciting opportunity for a talented Machine Learning Engineer at our Surat office. Working with Python, TensorFlow, PyTorch, you will contribute to challenging projects across diverse industry verticals. We value innovation, ownership, and continuous learning. Strong analytical skills and attention to detail are essential for success in this role.",Artificial Intelligence / Machine Learning,Part-time,2026-03-02,Internshala,0.0,575000.0
Software Architect,ZeroToOne Labs,"Surat, Gujarat (Hybrid)",Surat,2-3 years,Not Disclosed,"C#, .NET Core, ASP.NET, SQL Server, Angular, Entity Framework, Azure","As a Software Architect at our Surat facility, you will work on cutting-edge projects using C#, .NET Core, ASP.NET. You will collaborate closely with product, design, and other engineering teams to deliver exceptional user experiences. We offer flexible work arrangements, stock options, and a culture that promotes work-life balance.",Software Development,Full-time,2026-02-08,Internshala,2.0,
Principal DevOps Engineer,ZeroToOne Labs,"Surat, Gujarat (Hybrid)",Surat,0-1 years,3.3-4.7 LPA,"AWS, Docker, Kubernetes, Terraform, Jenkins, SonarQube, Nexus","As a Principal DevOps Engineer at our Surat facility, you will work on cutting-edge projects using AWS, Docker, Kubernetes. You will collaborate closely with product, design, and other engineering teams to deliver exceptional user experiences. We offer flexible work arrangements, stock options, and a culture that promotes work-life balance.",DevOps,Part-time,2026-03-12,Internshala,0.0,400000.0
Java Full Stack Developer,ByteForge Studio,"Surat, Gujarat (Work From Home)",Surat,1-3 years,6.2-8.1 LPA,"React, Node.js, JavaScript, HTML, CSS, MongoDB, Express.js","Exciting opportunity for a talented Java Full Stack Developer at our Surat office. Working with React, Node.js, JavaScript, you will contribute to challenging projects across diverse industry verticals. We value innovation, ownership, and continuous learning. Strong analytical skills and attention to detail are essential for success in this role.",Web Development,Part-time,2026-03-16,Internshala,1.0,715000.0
Cybersecurity Intern,MindBridge IT,"Surat, Gujarat (Work From Home)",Surat,0-1 years,"₹4,500/month (Stipend)","Cloud Security, AWS Security, Azure Sentinel, CSPM, CWPP, CASB","Apply for our Cybersecurity Intern internship in Surat. You will work with Cloud Security, AWS Security, Azure Sentinel on exciting product development. Work from home option available. Open to B.Tech/BCA/MCA students.",Cybersecurity,Internship,2026-02-24,Internshala,0.0,54000.0
UI/UX Intern,DataHive Solutions,"Surat, Gujarat (Hybrid)",Surat,0-1 years,"₹11,500/month (Stipend)","Adobe Illustrator, Figma, Motion Design, Design Systems, After Effects","Join our startup as a UI/UX Intern and build your career using Adobe Illustrator, Figma, Motion Design. Great learning environment with mentorship from experienced engineers in Surat. Letter of recommendation provided on successful completion.",UI / UX Design,Internship,2026-03-01,Internshala,0.0,138000.0
AI Intern,InnovateX Surat,"Surat, Gujarat (Work From Office)",Surat,Fresher / 0-1 years,"₹4,000/month (Stipend)","Python, TensorFlow, CNN, LSTM, Time Series, Pandas, Matplotlib","Apply for our AI Intern internship in Surat. You will work with Python, TensorFlow, CNN on exciting product development. Work from home option available. Open to B.Tech/BCA/MCA students.",Artificial Intelligence / Machine Learning,Internship,2026-03-08,Internshala,0.0,48000.0
Data Science Intern,DataHive Solutions,"Surat, Gujarat (Work From Office)",Surat,Fresher / 0-1 years,Unpaid / Certificate Only,"Python, Data Science, Machine Learning, SQL, Tableau, Scipy","We are looking for a passionate Data Science Intern intern to join our Surat team. This is a great hands-on opportunity to work on live projects using Python, Data Science, Machine Learning. Certificate of completion provided. Stipend: mentioned. Freshers and students in final year are welcome to apply.",Data Science,Internship,2026-03-18,Internshala,0.0,
Security Analyst Intern,StartupNest Surat,"Surat, Gujarat (Work From Office)",Surat,Fresher / 0-1 years,"₹5,000/month (Stipend)","ISO 27001, CISSP, Risk Assessment, Firewall, DLP, IAM, PAM","Exciting 12 Months internship at our Surat office! Gain real experience with ISO 27001, CISSP, Risk Assessment while working alongside senior developers. PPO (Pre-Placement Offer) for outstanding performers. Flexible timings available.",Cybersecurity,Internship,2026-03-06,Internshala,0.0,60000.0
Software Intern,StartupNest Surat,"Surat, Gujarat (Work From Office)",Surat,Fresher / 0-1 years,"₹17,500/month (Stipend)","Node.js, TypeScript, Express, PostgreSQL, Redis, Docker, AWS","Apply for our Software Intern internship in Surat. You will work with Node.js, TypeScript, Express on exciting product development. Work from home option available. Open to B.Tech/BCA/MCA students.",Software Development,Internship,2026-03-03,Internshala,0.0,210000.0
Database Intern,Clickable Technologies,"Surat, Gujarat (Work From Office)",Surat,0-1 years,"₹7,500/month (Stipend)","DynamoDB, DocumentDB, CosmosDB, AWS RDS, Cloud Databases, SQL","Apply for our Database Intern internship in Surat. You will work with DynamoDB, DocumentDB, CosmosDB on exciting product development. Work from home option available. Open to B.Tech/BCA/MCA students.",Database Administration,Internship,2026-02-22,Internshala,0.0,90000.0
Senior Frontend Developer,ClearCode Technologies,"Surat, Gujarat (Work From Home)",Surat,Fresher / 0-1 years,Not Disclosed,"PHP, Laravel, MySQL, JavaScript, jQuery, Bootstrap, Redis","Exciting opportunity for a talented Senior Frontend Developer at our Surat office. Working with PHP, Laravel, MySQL, you will contribute to challenging projects across diverse industry verticals. We value innovation, ownership, and continuous learning. Strong analytical skills and attention to detail are essential for success in this role.",Web Development,Part-time,2026-02-10,Internshala,0.0,
Software Developer,SparkCode Studio,"Surat, Gujarat (Work From Office)",Surat,1-2 years,4.1-7.2 LPA,"Kotlin, Spring Boot, Coroutines, gRPC, PostgreSQL, Docker, Kubernetes","As a Software Developer at our Surat facility, you will work on cutting-edge projects using Kotlin, Spring Boot, Coroutines. You will collaborate closely with product, design, and other engineering teams to deliver exceptional user experiences. We offer flexible work arrangements, stock options, and a culture that promotes work-life balance.",Software Development,Contract,2026-03-20,Internshala,1.0,565000.0
iOS Developer,Growthify Digital,"Surat, Gujarat (Work From Office)",Surat,Fresher / 0-1 years,3.5-5.1 LPA,"iOS, Swift, SwiftUI, Xcode, Core Data, ARKit, Combine","Join our growing team as a iOS Developer based in Surat. You will be responsible for building and maintaining high-quality software using iOS, Swift, SwiftUI. We offer a collaborative work environment, competitive compensation, and opportunities for professional growth. Experience with agile methodologies and CI/CD pipelines preferred.",Mobile App Development,Part-time,2026-02-23,Internshala,0.0,430000.0
Cloud Support Intern,ClearCode Technologies,"Surat, Gujarat (Work From Home)",Surat,Fresher / 0-1 years,"₹11,500/month (Stipend)","AWS, Data Engineering, EMR, Glue, Athena, Lake Formation, Redshift","Apply for our Cloud Support Intern internship in Surat. You will work with AWS, Data Engineering, EMR on exciting product development. Work from home option available. Open to B.Tech/BCA/MCA students.",Cloud Computing,Internship,2026-02-22,Internshala,0.0,138000.0
