job_title,company_name,location,city,experience,salary,skills,job_description,job_domain,job_type,date_posted,source_portal,experience_years,salary_annual_inr
Junior Data Scientist,Dhruva Infotech,"Gandhinagar, Gujarat, India",Gandhinagar,5-8 years,16.4-29.8 LPA,"Python, Data Science, Machine Learning, SQL, Tableau","Join our dynamic IT team as a Junior Data Scientist. Responsibilities include designing, developing, and maintaining solutions using Python, Data Science, Machine Learning. Be part of an innovative team solving real-world problems for enterprise clients.",Data Science,Contract,2026-02-09,Indeed,5.0,2310000.0
GCP Engineer,GIFT City Fintech Hub,"Gandhinagar, Gujarat, India",Gandhinagar,Fresher / 0-1 years,"₹10,655/month","AWS, EC2, S3, Lambda, RDS, CloudFormation","Seeking a motivated GCP Engineer to strengthen our Gandhinagar team. Experience with AWS, EC2, S3 is mandatory. Participate in sprint planning, code reviews, and technical documentation.",Cloud Computing,Internship,2025-12-29,LinkedIn,0.0,127860.0
Smart Contract Developer,ISRO IT,"Gandhinagar, Gujarat, India",Gandhinagar,Fresher / 0-1 years,2.7-4.5 LPA,"Hyperledger Fabric, Chaincode, Go, Docker, Blockchain","Exciting opportunity for an experienced Smart Contract Developer at our Gandhinagar office. The ideal candidate will have hands-on experience with Hyperledger Fabric, Chaincode, Go, excellent communication skills, and a track record of delivering projects on time.",Blockchain Development,Part-time,2026-02-08,LinkedIn,0.0,360000.0
SQL Server DBA,Gujarat Gas IT Division,"Gandhinagar, Gujarat, India",Gandhinagar,1-3 years,5.5-7.6 LPA,"MySQL, PostgreSQL, Oracle DBA, Performance Tuning, SQL","Exciting opportunity for an experienced SQL Server DBA at our Gandhinagar office. The ideal candidate will have hands-on experience with MySQL, PostgreSQL, Oracle DBA, excellent communication skills, and a track record of delivering projects on time.",Database Administration,Part-time,2026-01-01,LinkedIn,1.0,655000.0
Backend Developer,Zydus Digital Health,"Gandhinagar, Gujarat, India",Gandhinagar,2-4 years,6.4-9.0 LPA,"PHP, Laravel, MySQL, JavaScript, jQuery, Bootstrap","Seeking a motivated Backend Developer to strengthen our Gandhinagar team. Experience with PHP, Laravel, MySQL is mandatory. Participate in sprint planning, code reviews, and technical documentation.",Web Development,Part-time,2026-03-20,Glassdoor,2.0,770000.0
AI Engineer,ISRO IT,"Gandhinagar, Gujarat, India",Gandhinagar,7-10 years,23.4-35.2 LPA,"Python, Machine Learning, Deep Learning, Computer Vision, OpenCV","Seeking a motivated AI Engineer to strengthen our Gandhinagar team. Experience with Python, Machine Learning, Deep Learning is mandatory. Participate in sprint planning, code reviews, and technical documentation.",Artificial Intelligence / Machine Learning,Full-time,2026-01-23,Naukri,0.0,2930000.0
Technical Support Analyst,Gujarat Informatics Ltd,"Gandhinagar, Gujarat, India",Gandhinagar,3-5 years,Not Disclosed,"Technical Support, Windows Server, Active Directory, Help Desk","Seeking a motivated Technical Support Analyst to strengthen our Gandhinagar team. Experience with Technical Support, Windows Server, Active Directory is mandatory. Participate in sprint planning, code reviews, and technical documentation.",Technical Support / IT Operations,Full-time,2026-03-13,LinkedIn,3.0,
Smart Contract Developer,Zydus Digital Health,"Gandhinagar, Gujarat, India",Gandhinagar,Fresher / 0-1 years,3.4-4.2 LPA,"Hyperledger Fabric, Chaincode, Go, Docker, Blockchain","We are hiring a talented Smart Contract Developer for our Gandhinagar development centre. You will leverage your expertise in Hyperledger Fabric, Chaincode, Go to build scalable products. B.Tech/MCA preferred. Excellent growth opportunities.",Blockchain Development,Full-time,2026-03-06,Indeed,0.0,380000.0
CCNA Engineer,Gujarat Informatics Ltd,"Gandhinagar, Gujarat, India",Gandhinagar,Fresher / 0-1 years,3.3-4.9 LPA,"Network Administration, Firewalls, VPN, LAN, WAN","We are looking for a passionate CCNA Engineer to join our growing team in Gandhinagar. You will work with Network Administration, Firewalls, VPN and collaborate with cross-functional teams to deliver high-quality solutions. Strong problem-solving skills essential.",Network Engineering,Part-time,2026-01-26,Glassdoor,0.0,409999.99999999994
Penetration Tester,National Informatics Centre Gujarat,"Gandhinagar, Gujarat, India",Gandhinagar,5-8 years,19.9-27.9 LPA,"Ethical Hacking, CEH, OSCP, Kali Linux, Penetration Testing","We are hiring a talented Penetration Tester for our Gandhinagar development centre. You will leverage your expertise in Ethical Hacking, CEH, OSCP to build scalable products. B.Tech/MCA preferred. Excellent growth opportunities.",Cybersecurity,Full-time,2026-01-12,Glassdoor,5.0,2390000.0
IT Support Engineer,Gujarat State Wide Area Network,"Gandhinagar, Gujarat, India",Gandhinagar,2-4 years,Not Disclosed,"L2 Support, ITIL, ServiceNow, Incident Management, Linux","Seeking a motivated IT Support Engineer to strengthen our Gandhinagar team. Experience with L2 Support, ITIL, ServiceNow is mandatory. Participate in sprint planning, code reviews, and technical documentation.",Technical Support / IT Operations,Full-time,2026-01-06,Glassdoor,2.0,
Security Engineer,Suzuki Motor Gujarat IT,"Gandhinagar, Gujarat, India",Gandhinagar,1-3 years,Not Disclosed,"Ethical Hacking, CEH, OSCP, Kali Linux, Penetration Testing","We are looking for a passionate Security Engineer to join our growing team in Gandhinagar. You will work with Ethical Hacking, CEH, OSCP and collaborate with cross-functional teams to deliver high-quality solutions. Strong problem-solving skills essential.",Cybersecurity,Full-time,2026-01-19,Glassdoor,1.0,
GCP Engineer,Dhruva Infotech,"Gandhinagar, Gujarat, India",Gandhinagar,7-10 years,22.1-35.8 LPA,"AWS, EC2, S3, Lambda, RDS, CloudFormation","Seeking a motivated GCP Engineer to strengthen our Gandhinagar team. Experience with AWS, EC2, S3 is mandatory. Participate in sprint planning, code reviews, and technical documentation.",Cloud Computing,Contract,2025-12-31,Glassdoor,0.0,2895000.0
BI Developer,BPCL IT Division,"Gandhinagar, Gujarat, India",Gandhinagar,5-8 years,Not Disclosed,"Tableau, SQL, Python, Google Analytics, Looker","We are hiring a talented BI Developer for our Gandhinagar development centre. You will leverage your expertise in Tableau, SQL, Python to build scalable products. B.Tech/MCA preferred. Excellent growth opportunities.",Data Analytics,Full-time,2026-03-01,Naukri,5.0,
Infrastructure Engineer,Suzuki Motor Gujarat IT,"Gandhinagar, Gujarat, India",Gandhinagar,4-6 years,12.0-20.5 LPA,"GitLab CI, Docker, AWS EKS, Helm, ArgoCD, Terraform","We are hiring a talented Infrastructure Engineer for our Gandhinagar development centre. You will leverage your expertise in GitLab CI, Docker, AWS EKS to build scalable products. B.Tech/MCA preferred. Excellent growth opportunities.",DevOps,Contract,2025-12-25,Naukri,4.0,1625000.0
Software Developer,BPCL IT Division,"Gandhinagar, Gujarat, India",Gandhinagar,1-3 years,5.0-7.3 LPA,"Go, Microservices, Docker, PostgreSQL, gRPC","We are looking for a passionate Software Developer to join our growing team in Gandhinagar. You will work with Go, Microservices, Docker and collaborate with cross-functional teams to deliver high-quality solutions. Strong problem-solving skills essential.",Software Development,Full-time,2026-03-16,Indeed,1.0,615000.0
Machine Learning Engineer,PDPU Innovation Centre,"Gandhinagar, Gujarat, India",Gandhinagar,Fresher / 0-1 years,"₹13,684/month","Python, TensorFlow, PyTorch, scikit-learn, Keras, NLP","Seeking a motivated Machine Learning Engineer to strengthen our Gandhinagar team. Experience with Python, TensorFlow, PyTorch is mandatory. Participate in sprint planning, code reviews, and technical documentation.",Artificial Intelligence / Machine Learning,Internship,2026-01-26,LinkedIn,0.0,164208.0
QA Engineer,GIFT City Fintech Hub,"Gandhinagar, Gujarat, India",Gandhinagar,1-3 years,4.1-6.4 LPA,"Manual Testing, JIRA, Test Cases, Bug Reporting, Agile","Join our dynamic IT team as a QA Engineer. Responsibilities include designing, developing, and maintaining solutions using Manual Testing, JIRA, Test Cases. Be part of an innovative team solving real-world problems for enterprise clients.",QA / Software Testing,Contract,2026-03-04,Glassdoor,1.0,525000.0
Platform Engineer,ISRO IT,"Gandhinagar, Gujarat, India",Gandhinagar,10+ years,46.8-63.9 LPA,"CI/CD, GitHub Actions, Docker, Kubernetes, Prometheus, Grafana","We are hiring a talented Platform Engineer for our Gandhinagar development centre. You will leverage your expertise in CI/CD, GitHub Actions, Docker to build scalable products. B.Tech/MCA preferred. Excellent growth opportunities.",DevOps,Part-time,2026-02-09,Indeed,10.0,5534999.999999999
Infrastructure Engineer,Dhruva Infotech,"Gandhinagar, Gujarat, India",Gandhinagar,10+ years,41.1-59.2 LPA,"CI/CD, GitHub Actions, Docker, Kubernetes, Prometheus, Grafana","Exciting opportunity for an experienced Infrastructure Engineer at our Gandhinagar office. The ideal candidate will have hands-on experience with CI/CD, GitHub Actions, Docker, excellent communication skills, and a track record of delivering projects on time.",DevOps,Full-time,2026-01-04,Indeed,10.0,5015000.000000001
System Administrator,GIFT City Fintech Hub,"Gandhinagar, Gujarat, India",Gandhinagar,Fresher / 0-1 years,"₹6,695/month","Technical Support, Windows Server, Active Directory, Help Desk","Join our dynamic IT team as a System Administrator. Responsibilities include designing, developing, and maintaining solutions using Technical Support, Windows Server, Active Directory. Be part of an innovative team solving real-world problems for enterprise clients.",Technical Support / IT Operations,Internship,2026-02-24,Naukri,0.0,80340.0
ML Engineer,Gujarat State Wide Area Network,"Gandhinagar, Gujarat, India",Gandhinagar,Fresher / 0-1 years,"₹16,510/month","Python, LLM, Hugging Face, Transformers, LangChain, RAG","Seeking a motivated ML Engineer to strengthen our Gandhinagar team. Experience with Python, LLM, Hugging Face is mandatory. Participate in sprint planning, code reviews, and technical documentation.",Artificial Intelligence / Machine Learning,Internship,2026-01-26,LinkedIn,0.0,198120.0
L2 Support Engineer,Gujarat Informatics Ltd,"Gandhinagar, Gujarat, India",Gandhinagar,1-3 years,Not Disclosed,"L2 Support, ITIL, ServiceNow, Incident Management, Linux","Seeking a motivated L2 Support Engineer to strengthen our Gandhinagar team. Experience with L2 Support, ITIL, ServiceNow is mandatory. Participate in sprint planning, code reviews, and technical documentation.",Technical Support / IT Operations,Full-time,2026-01-24,Glassdoor,1.0,
Backend Engineer,iCreate Startup Hub,"Gandhinagar, Gujarat, India",Gandhinagar,2-4 years,7.0-11.9 LPA,"Go, Microservices, Docker, PostgreSQL, gRPC","Exciting opportunity for an experienced Backend Engineer at our Gandhinagar office. The ideal candidate will have hands-on experience with Go, Microservices, Docker, excellent communication skills, and a track record of delivering projects on time.",Software Development,Full-time,2026-03-10,Indeed,2.0,944999.9999999999
Cloud Engineer,Gujarat Gas IT Division,"Gandhinagar, Gujarat, India",Gandhinagar,Fresher / 0-1 years,3.7-4.1 LPA,"AWS, EC2, S3, Lambda, RDS, CloudFormation","We are looking for a passionate Cloud Engineer to join our growing team in Gandhinagar. You will work with AWS, EC2, S3 and collaborate with cross-functional teams to deliver high-quality solutions. Strong problem-solving skills essential.",Cloud Computing,Part-time,2026-01-17,Indeed,0.0,390000.0
CI/CD Engineer,iCreate Startup Hub,"Gandhinagar, Gujarat, India",Gandhinagar,2-4 years,8.5-10.2 LPA,"GitLab CI, Docker, AWS EKS, Helm, ArgoCD, Terraform","Join our dynamic IT team as a CI/CD Engineer. Responsibilities include designing, developing, and maintaining solutions using GitLab CI, Docker, AWS EKS. Be part of an innovative team solving real-world problems for enterprise clients.",DevOps,Full-time,2026-02-25,Naukri,2.0,935000.0
GCP Engineer,Gujarat Gas IT Division,"Gandhinagar, Gujarat, India",Gandhinagar,3-5 years,8.0-15.0 LPA,"GCP, BigQuery, GKE, Cloud Run, Pub/Sub, Terraform","Seeking a motivated GCP Engineer to strengthen our Gandhinagar team. Experience with GCP, BigQuery, GKE is mandatory. Participate in sprint planning, code reviews, and technical documentation.",Cloud Computing,Part-time,2026-03-05,Indeed,3.0,1150000.0
Lead Data Scientist,National Informatics Centre Gujarat,"Gandhinagar, Gujarat, India",Gandhinagar,5-8 years,16.1-29.0 LPA,"Python, Data Science, Machine Learning, SQL, Tableau","Exciting opportunity for an experienced Lead Data Scientist at our Gandhinagar office. The ideal candidate will have hands-on experience with Python, Data Science, Machine Learning, excellent communication skills, and a track record of delivering projects on time.",Data Science,Part-time,2026-03-03,Glassdoor,5.0,2255000.0
Oracle ERP Consultant,BPCL IT Division,"Gandhinagar, Gujarat, India",Gandhinagar,1-3 years,4.9-7.4 LPA,"SAP Basis, SAP Hana, SAP BW, SAP S/4HANA, ERP","Join our dynamic IT team as a Oracle ERP Consultant. Responsibilities include designing, developing, and maintaining solutions using SAP Basis, SAP Hana, SAP BW. Be part of an innovative team solving real-world problems for enterprise clients.",ERP / Enterprise Systems,Full-time,2026-01-13,LinkedIn,1.0,615000.0
QA Lead,ONGC Digital,"Gandhinagar, Gujarat, India",Gandhinagar,2-4 years,6.2-9.5 LPA,"Manual Testing, JIRA, Test Cases, Bug Reporting, Agile","We are hiring a talented QA Lead for our Gandhinagar development centre. You will leverage your expertise in Manual Testing, JIRA, Test Cases to build scalable products. B.Tech/MCA preferred. Excellent growth opportunities.",QA / Software Testing,Full-time,2026-03-17,Naukri,2.0,785000.0
SAP Consultant,Zydus Digital Health,"Gandhinagar, Gujarat, India",Gandhinagar,Fresher / 0-1 years,"₹14,295/month","SAP ABAP, SAP FICO, SAP SD, SAP MM, HANA","We are hiring a talented SAP Consultant for our Gandhinagar development centre. You will leverage your expertise in SAP ABAP, SAP FICO, SAP SD to build scalable products. B.Tech/MCA preferred. Excellent growth opportunities.",ERP / Enterprise Systems,Internship,2026-01-18,Glassdoor,0.0,171540.0
Backend Engineer,Zydus Digital Health,"Gandhinagar, Gujarat, India",Gandhinagar,10+ years,39.9-61.5 LPA,"Go, Microservices, Docker, PostgreSQL, gRPC","Join our dynamic IT team as a Backend Engineer. Responsibilities include designing, developing, and maintaining solutions using Go, Microservices, Docker. Be part of an innovative team solving real-world problems for enterprise clients.",Software Development,Full-time,2026-02-14,Glassdoor,10.0,5070000.0
Firmware Engineer,GIFT City Fintech Hub,"Gandhinagar, Gujarat, India",Gandhinagar,1-3 years,6.0-8.0 LPA,"Arduino, Raspberry Pi, IoT, MQTT, Python, C++","Seeking a motivated Firmware Engineer to strengthen our Gandhinagar team. Experience with Arduino, Raspberry Pi, IoT is mandatory. Participate in sprint planning, code reviews, and technical documentation.",Embedded Systems / IoT,Part-time,2026-03-23,LinkedIn,1.0,700000.0
Lead Data Scientist,Gujarat Gas IT Division,"Gandhinagar, Gujarat, India",Gandhinagar,10+ years,52.3-62.7 LPA,"Python, R, Statistics, Pandas, NumPy, Matplotlib","We are looking for a passionate Lead Data Scientist to join our growing team in Gandhinagar. You will work with Python, R, Statistics and collaborate with cross-functional teams to deliver high-quality solutions. Strong problem-solving skills essential.",Data Science,Part-time,2026-02-20,Indeed,10.0,5750000.0
Software Engineer,National Informatics Centre Gujarat,"Gandhinagar, Gujarat, India",Gandhinagar,4-6 years,15.0-19.1 LPA,"Java, Spring Boot, Microservices, REST API, MySQL","We are hiring a talented Software Engineer for our Gandhinagar development centre. You will leverage your expertise in Java, Spring Boot, Microservices to build scalable products. B.Tech/MCA preferred. Excellent growth opportunities.",Software Development,Full-time,2026-02-07,Indeed,4.0,1705000.0
Data Analyst,Gujarat Informatics Ltd,"Gandhinagar, Gujarat, India",Gandhinagar,7-10 years,30.1-36.3 LPA,"Tableau, SQL, Python, Google Analytics, Looker","Exciting opportunity for an experienced Data Analyst at our Gandhinagar office. The ideal candidate will have hands-on experience with Tableau, SQL, Python, excellent communication skills, and a track record of delivering projects on time.",Data Analytics,Part-time,2026-01-23,LinkedIn,0.0,3320000.0000000005
IT Support Engineer,Suzuki Motor Gujarat IT,"Gandhinagar, Gujarat, India",Gandhinagar,1-3 years,5.0-7.7 LPA,"Technical Support, Windows Server, Active Directory, Help Desk","We are looking for a passionate IT Support Engineer to join our growing team in Gandhinagar. You will work with Technical Support, Windows Server, Active Directory and collaborate with cross-functional teams to deliver high-quality solutions. Strong problem-solving skills essential.",Technical Support / IT Operations,Contract,2026-01-20,LinkedIn,1.0,635000.0
BI Developer,Dhruva Infotech,"Gandhinagar, Gujarat, India",Gandhinagar,4-6 years,12.8-21.3 LPA,"Tableau, SQL, Python, Google Analytics, Looker","We are looking for a passionate BI Developer to join our growing team in Gandhinagar. You will work with Tableau, SQL, Python and collaborate with cross-functional teams to deliver high-quality solutions. Strong problem-solving skills essential.",Data Analytics,Contract,2026-03-01,Naukri,4.0,1705000.0
Tableau Developer,ONGC Digital,"Gandhinagar, Gujarat, India",Gandhinagar,4-6 years,16.5-22.0 LPA,"Power BI, DAX, SQL Server, Excel, Power Query","Seeking a motivated Tableau Developer to strengthen our Gandhinagar team. Experience with Power BI, DAX, SQL Server is mandatory. Participate in sprint planning, code reviews, and technical documentation.",Data Analytics,Contract,2026-02-15,LinkedIn,4.0,1925000.0
ML Engineer,National Informatics Centre Gujarat,"Gandhinagar, Gujarat, India",Gandhinagar,Fresher / 0-1 years,3.5-4.0 LPA,"Python, LLM, Hugging Face, Transformers, LangChain, RAG","Exciting opportunity for an experienced ML Engineer at our Gandhinagar office. The ideal candidate will have hands-on experience with Python, LLM, Hugging Face, excellent communication skills, and a track record of delivering projects on time.",Artificial Intelligence / Machine Learning,Full-time,2026-01-11,LinkedIn,0.0,375000.0
Django Developer,ONGC Digital,"Gandhinagar, Gujarat, India",Gandhinagar,2-4 years,8.8-9.6 LPA,"React, Node.js, JavaScript, HTML, CSS, MongoDB","Exciting opportunity for an experienced Django Developer at our Gandhinagar office. The ideal candidate will have hands-on experience with React, Node.js, JavaScript, excellent communication skills, and a track record of delivering projects on time.",Web Development,Part-time,2026-02-03,LinkedIn,2.0,919999.9999999999
Junior Software Developer,ONGC Digital,"Gandhinagar, Gujarat, India",Gandhinagar,10+ years,37.4-69.0 LPA,"Python, Django, REST API, PostgreSQL, Docker","We are hiring a talented Junior Software Developer for our Gandhinagar development centre. You will leverage your expertise in Python, Django, REST API to build scalable products. B.Tech/MCA preferred. Excellent growth opportunities.",Software Development,Contract,2026-02-08,Glassdoor,10.0,5320000.0
SAP Consultant,iCreate Startup Hub,"Gandhinagar, Gujarat, India",Gandhinagar,5-8 years,22.7-23.9 LPA,"Salesforce, Apex, Lightning, Visualforce, CRM","Exciting opportunity for an experienced SAP Consultant at our Gandhinagar office. The ideal candidate will have hands-on experience with Salesforce, Apex, Lightning, excellent communication skills, and a track record of delivering projects on time.",ERP / Enterprise Systems,Full-time,2026-01-25,Glassdoor,5.0,2329999.9999999995
Software Engineer,PDPU Innovation Centre,"Gandhinagar, Gujarat, India",Gandhinagar,5-8 years,18.5-27.1 LPA,"Java, Spring Boot, Microservices, REST API, MySQL","Seeking a motivated Software Engineer to strengthen our Gandhinagar team. Experience with Java, Spring Boot, Microservices is mandatory. Participate in sprint planning, code reviews, and technical documentation.",Software Development,Full-time,2026-03-07,LinkedIn,5.0,2280000.0
Technical Support Analyst,National Informatics Centre Gujarat,"Gandhinagar, Gujarat, India",Gandhinagar,5-8 years,Not Disclosed,"Technical Support, Windows Server, Active Directory, Help Desk","Join our dynamic IT team as a Technical Support Analyst. Responsibilities include designing, developing, and maintaining solutions using Technical Support, Windows Server, Active Directory. Be part of an innovative team solving real-world problems for enterprise clients.",Technical Support / IT Operations,Full-time,2026-03-04,Glassdoor,5.0,
Network Architect,Gujarat Gas IT Division,"Gandhinagar, Gujarat, India",Gandhinagar,3-5 years,10.5-12.3 LPA,"Network Administration, Firewalls, VPN, LAN, WAN","Exciting opportunity for an experienced Network Architect at our Gandhinagar office. The ideal candidate will have hands-on experience with Network Administration, Firewalls, VPN, excellent communication skills, and a track record of delivering projects on time.",Network Engineering,Full-time,2026-02-15,LinkedIn,3.0,1140000.0
Junior Software Developer,Torrent Software,"Gandhinagar, Gujarat, India",Gandhinagar,10+ years,Not Disclosed,"C#, .NET Core, ASP.NET, SQL Server, Angular","We are looking for a passionate Junior Software Developer to join our growing team in Gandhinagar. You will work with C#, .NET Core, ASP.NET and collaborate with cross-functional teams to deliver high-quality solutions. Strong problem-solving skills essential.",Software Development,Full-time,2025-12-27,Glassdoor,10.0,
CI/CD Engineer,BPCL IT Division,"Gandhinagar, Gujarat, India",Gandhinagar,Fresher / 0-1 years,"₹5,476/month","GitLab CI, Docker, AWS EKS, Helm, ArgoCD, Terraform","Join our dynamic IT team as a CI/CD Engineer. Responsibilities include designing, developing, and maintaining solutions using GitLab CI, Docker, AWS EKS. Be part of an innovative team solving real-world problems for enterprise clients.",DevOps,Internship,2026-01-30,LinkedIn,0.0,65712.0
Azure Cloud Engineer,Dhruva Infotech,"Gandhinagar, Gujarat, India",Gandhinagar,Fresher / 0-1 years,"₹15,016/month","Azure, Azure DevOps, ARM Templates, Azure Functions","Seeking a motivated Azure Cloud Engineer to strengthen our Gandhinagar team. Experience with Azure, Azure DevOps, ARM Templates is mandatory. Participate in sprint planning, code reviews, and technical documentation.",Cloud Computing,Internship,2026-02-14,Indeed,0.0,180192.0
Power BI Developer,Zydus Digital Health,"Gandhinagar, Gujarat, India",Gandhinagar,5-8 years,22.2-25.3 LPA,"Tableau, SQL, Python, Google Analytics, Looker","We are looking for a passionate Power BI Developer to join our growing team in Gandhinagar. You will work with Tableau, SQL, Python and collaborate with cross-functional teams to deliver high-quality solutions. Strong problem-solving skills essential.",Data Analytics,Full-time,2025-12-25,Indeed,5.0,2375000.0
Site Reliability Engineer,Gujarat Gas IT Division,"Gandhinagar, Gujarat, India",Gandhinagar,1-3 years,5.0-7.8 LPA,"GitLab CI, Docker, AWS EKS, Helm, ArgoCD, Terraform","Join our dynamic IT team as a Site Reliability Engineer. Responsibilities include designing, developing, and maintaining solutions using GitLab CI, Docker, AWS EKS. Be part of an innovative team solving real-world problems for enterprise clients.",DevOps,Full-time,2026-02-15,Glassdoor,1.0,640000.0
NoSQL Engineer,Zydus Digital Health,"Gandhinagar, Gujarat, India",Gandhinagar,5-8 years,16.9-29.0 LPA,"MySQL, PostgreSQL, Oracle DBA, Performance Tuning, SQL","Join our dynamic IT team as a NoSQL Engineer. Responsibilities include designing, developing, and maintaining solutions using MySQL, PostgreSQL, Oracle DBA. Be part of an innovative team solving real-world problems for enterprise clients.",Database Administration,Part-time,2026-03-05,LinkedIn,5.0,2295000.0
SAP ABAP Developer,ISRO IT,"Gandhinagar, Gujarat, India",Gandhinagar,Fresher / 0-1 years,"₹6,444/month","Salesforce, Apex, Lightning, Visualforce, CRM","Join our dynamic IT team as a SAP ABAP Developer. Responsibilities include designing, developing, and maintaining solutions using Salesforce, Apex, Lightning. Be part of an innovative team solving real-world problems for enterprise clients.",ERP / Enterprise Systems,Internship,2026-03-15,Naukri,0.0,77328.0
SOC Analyst,ISRO IT,"Gandhinagar, Gujarat, India",Gandhinagar,4-6 years,Not Disclosed,"SOC Analyst, SIEM, Splunk, Incident Response, Threat Intelligence","We are looking for a passionate SOC Analyst to join our growing team in Gandhinagar. You will work with SOC Analyst, SIEM, Splunk and collaborate with cross-functional teams to deliver high-quality solutions. Strong problem-solving skills essential.",Cybersecurity,Full-time,2026-03-16,Glassdoor,4.0,
Penetration Tester,BPCL IT Division,"Gandhinagar, Gujarat, India",Gandhinagar,3-5 years,11.1-15.0 LPA,"SOC Analyst, SIEM, Splunk, Incident Response, Threat Intelligence","We are looking for a passionate Penetration Tester to join our growing team in Gandhinagar. You will work with SOC Analyst, SIEM, Splunk and collaborate with cross-functional teams to deliver high-quality solutions. Strong problem-solving skills essential.",Cybersecurity,Part-time,2026-02-15,LinkedIn,3.0,1305000.0
SAP ABAP Developer,Gujarat Gas IT Division,"Gandhinagar, Gujarat, India",Gandhinagar,Fresher / 0-1 years,"₹9,754/month","Salesforce, Apex, Lightning, Visualforce, CRM","Seeking a motivated SAP ABAP Developer to strengthen our Gandhinagar team. Experience with Salesforce, Apex, Lightning is mandatory. Participate in sprint planning, code reviews, and technical documentation.",ERP / Enterprise Systems,Internship,2026-01-10,Indeed,0.0,117048.0
Cloud Engineer,ISRO IT,"Gandhinagar, Gujarat, India",Gandhinagar,10+ years,49.0-64.0 LPA,"Azure, Azure DevOps, ARM Templates, Azure Functions","Exciting opportunity for an experienced Cloud Engineer at our Gandhinagar office. The ideal candidate will have hands-on experience with Azure, Azure DevOps, ARM Templates, excellent communication skills, and a track record of delivering projects on time.",Cloud Computing,Full-time,2026-02-10,Indeed,10.0,5650000.0
Network Architect,iCreate Startup Hub,"Gandhinagar, Gujarat, India",Gandhinagar,3-5 years,11.6-13.7 LPA,"Cisco, CCNA, Routing, Switching, OSPF, BGP","Exciting opportunity for an experienced Network Architect at our Gandhinagar office. The ideal candidate will have hands-on experience with Cisco, CCNA, Routing, excellent communication skills, and a track record of delivering projects on time.",Network Engineering,Part-time,2026-02-28,Glassdoor,3.0,1264999.9999999998
Machine Learning Engineer,Gujarat State Wide Area Network,"Gandhinagar, Gujarat, India",Gandhinagar,1-3 years,5.2-7.8 LPA,"Python, Machine Learning, Deep Learning, Computer Vision, OpenCV","Exciting opportunity for an experienced Machine Learning Engineer at our Gandhinagar office. The ideal candidate will have hands-on experience with Python, Machine Learning, Deep Learning, excellent communication skills, and a track record of delivering projects on time.",Artificial Intelligence / Machine Learning,Full-time,2026-01-18,LinkedIn,1.0,650000.0
Infrastructure Engineer,Torrent Software,"Gandhinagar, Gujarat, India",Gandhinagar,2-4 years,6.6-10.2 LPA,"Docker, Kubernetes, Jenkins, AWS, Terraform, Ansible","Exciting opportunity for an experienced Infrastructure Engineer at our Gandhinagar office. The ideal candidate will have hands-on experience with Docker, Kubernetes, Jenkins, excellent communication skills, and a track record of delivering projects on time.",DevOps,Part-time,2025-12-24,Naukri,2.0,839999.9999999999
Game Programmer,GIFT City Fintech Hub,"Gandhinagar, Gujarat, India",Gandhinagar,3-5 years,11.6-15.2 LPA,"Unity, C#, 3D Modeling, Blender, Shader Programming","We are looking for a passionate Game Programmer to join our growing team in Gandhinagar. You will work with Unity, C#, 3D Modeling and collaborate with cross-functional teams to deliver high-quality solutions. Strong problem-solving skills essential.",Game Development,Contract,2026-03-19,Naukri,3.0,1339999.9999999998
Data Analyst,iCreate Startup Hub,"Gandhinagar, Gujarat, India",Gandhinagar,3-5 years,9.1-15.2 LPA,"Power BI, SQL, Excel, Python, Data Visualization","Exciting opportunity for an experienced Data Analyst at our Gandhinagar office. The ideal candidate will have hands-on experience with Power BI, SQL, Excel, excellent communication skills, and a track record of delivering projects on time.",Data Analytics,Full-time,2026-01-27,LinkedIn,3.0,1214999.9999999998
GCP Engineer,PDPU Innovation Centre,"Gandhinagar, Gujarat, India",Gandhinagar,10+ years,49.5-61.2 LPA,"AWS, EC2, S3, Lambda, RDS, CloudFormation","We are looking for a passionate GCP Engineer to join our growing team in Gandhinagar. You will work with AWS, EC2, S3 and collaborate with cross-functional teams to deliver high-quality solutions. Strong problem-solving skills essential.",Cloud Computing,Full-time,2025-12-23,Glassdoor,10.0,5535000.0
Product Manager,Suzuki Motor Gujarat IT,"Gandhinagar, Gujarat, India",Gandhinagar,Fresher / 0-1 years,3.7-5.0 LPA,"Product Management, Agile, Scrum, JIRA, Roadmap","We are hiring a talented Product Manager for our Gandhinagar development centre. You will leverage your expertise in Product Management, Agile, Scrum to build scalable products. B.Tech/MCA preferred. Excellent growth opportunities.",Product Management,Part-time,2026-01-09,Indeed,0.0,434999.99999999994
Site Reliability Engineer,Gujarat Informatics Ltd,"Gandhinagar, Gujarat, India",Gandhinagar,7-10 years,26.0-40.5 LPA,"Docker, Kubernetes, Jenkins, AWS, Terraform, Ansible","We are looking for a passionate Site Reliability Engineer to join our growing team in Gandhinagar. You will work with Docker, Kubernetes, Jenkins and collaborate with cross-functional teams to deliver high-quality solutions. Strong problem-solving skills essential.",DevOps,Full-time,2026-01-06,Glassdoor,0.0,3325000.0
